framework,family,class,parameter_name,value_default,value_type,description
tpot,classification,GaussianProcessRegressor,kernel,None,NoneType,"The kernel specifying the covariance function of the GP. If None is
passed, the kernel ``ConstantKernel(1.0, constant_value_bounds=""fixed"")
* RBF(1.0, length_scale_bounds=""fixed"")`` is used as default. Note that
the kernel hyperparameters are optimized during fitting unless the
bounds are marked as ""fixed""."
tpot,classification,GaussianProcessRegressor,alpha,1e-10,float,"Value added to the diagonal of the kernel matrix during fitting.
This can prevent a potential numerical issue during fitting, by
ensuring that the calculated values form a positive definite matrix.
It can also be interpreted as the variance of additional Gaussian
measurement noise on the training observations. Note that this is
different from using a `WhiteKernel`. If an array is passed, it must
have the same number of entries as the data used for fitting and is
used as datapoint-dependent noise level. Allowing to specify the
noise level directly as a parameter is mainly for convenience and
for consistency with :class:`~sklearn.linear_model.Ridge`."
tpot,classification,GaussianProcessRegressor,optimizer,fmin_l_bfgs_b,str,"Can either be one of the internally supported optimizers for optimizing
the kernel's parameters, specified by a string, or an externally
defined optimizer passed as a callable. If a callable is passed, it
must have the signature::

    def optimizer(obj_func, initial_theta, bounds):
        # * 'obj_func': the objective function to be minimized, which
        #   takes the hyperparameters theta as a parameter and an
        #   optional flag eval_gradient, which determines if the
        #   gradient is returned additionally to the function value
        # * 'initial_theta': the initial value for theta, which can be
        #   used by local optimizers
        # * 'bounds': the bounds on the values of theta
        ....
        # Returned are the best found hyperparameters theta and
        # the corresponding value of the target function.
        return theta_opt, func_min

Per default, the L-BFGS-B algorithm from `scipy.optimize.minimize`
is used. If None is passed, the kernel's parameters are kept fixed.
Available internal optimizers are: `{'fmin_l_bfgs_b'}`."
tpot,classification,GaussianProcessRegressor,n_restarts_optimizer,0,int,"The number of restarts of the optimizer for finding the kernel's
parameters which maximize the log-marginal likelihood. The first run
of the optimizer is performed from the kernel's initial parameters,
the remaining ones (if any) from thetas sampled log-uniform randomly
from the space of allowed theta-values. If greater than 0, all bounds
must be finite. Note that `n_restarts_optimizer == 0` implies that one
run is performed."
tpot,classification,GaussianProcessRegressor,normalize_y,False,bool,"Whether or not to normalize the target values `y` by removing the mean
and scaling to unit-variance. This is recommended for cases where
zero-mean, unit-variance priors are used. Note that, in this
implementation, the normalisation is reversed before the GP predictions
are reported.

.. versionchanged:: 0.23"
tpot,classification,GaussianProcessRegressor,copy_X_train,True,bool,"If True, a persistent copy of the training data is stored in the
object. Otherwise, just a reference to the training data is stored,
which might cause predictions to change if the data is modified
externally."
tpot,classification,GaussianProcessRegressor,n_targets,None,NoneType,"The number of dimensions of the target values. Used to decide the number
of outputs when sampling from the prior distributions (i.e. calling
:meth:`sample_y` before :meth:`fit`). This parameter is ignored once
:meth:`fit` has been called.

.. versionadded:: 1.3"
tpot,classification,GaussianProcessRegressor,random_state,None,NoneType,"Determines random number generation used to initialize the centers.
Pass an int for reproducible results across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,GradientBoostingRegressor,criterion,friedman_mse,str,"The function to measure the quality of a split. Supported criteria are
""friedman_mse"" for the mean squared error with improvement score by
Friedman, ""squared_error"" for mean squared error. The default value of
""friedman_mse"" is generally the best as it can provide a better
approximation in some cases.

.. versionadded:: 0.18"
tpot,regression,GradientBoostingRegressor,min_weight_fraction_leaf,0.0,float,"The minimum weighted fraction of the sum total of weights (of all
the input samples) required to be at a leaf node. Samples have
equal weight when sample_weight is not provided.
Values must be in the range `[0.0, 0.5]`."
tpot,regression,GradientBoostingRegressor,min_impurity_decrease,0.0,float,"A node will be split if this split induces a decrease of the impurity
greater than or equal to this value.
Values must be in the range `[0.0, inf)`.

The weighted impurity decrease equation is the following::

    N_t / N * (impurity - N_t_R / N_t * right_impurity
                        - N_t_L / N_t * left_impurity)

where ``N`` is the total number of samples, ``N_t`` is the number of
samples at the current node, ``N_t_L`` is the number of samples in the
left child, and ``N_t_R`` is the number of samples in the right child.

``N``, ``N_t``, ``N_t_R`` and ``N_t_L`` all refer to the weighted sum,
if ``sample_weight`` is passed.

.. versionadded:: 0.19"
tpot,regression,GradientBoostingRegressor,init,None,NoneType,"An estimator object that is used to compute the initial predictions.
``init`` has to provide :term:`fit` and :term:`predict`. If 'zero', the
initial raw predictions are set to zero. By default a
``DummyEstimator`` is used, predicting either the average target value
(for loss='squared_error'), or a quantile for the other losses."
tpot,regression,GradientBoostingRegressor,random_state,None,NoneType,"Controls the random seed given to each Tree estimator at each
boosting iteration.
In addition, it controls the random permutation of the features at
each split (see Notes for more details).
It also controls the random splitting of the training data to obtain a
validation set if `n_iter_no_change` is not None.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,GradientBoostingRegressor,verbose,0,int,"Enable verbose output. If 1 then it prints progress and performance
once in a while (the more trees the lower the frequency). If greater
than 1 then it prints progress and performance for every tree.
Values must be in the range `[0, inf)`."
tpot,regression,GradientBoostingRegressor,max_leaf_nodes,None,NoneType,"Grow trees with ``max_leaf_nodes`` in best-first fashion.
Best nodes are defined as relative reduction in impurity.
Values must be in the range `[2, inf)`.
If None, then unlimited number of leaf nodes."
tpot,regression,GradientBoostingRegressor,warm_start,False,bool,"When set to ``True``, reuse the solution of the previous call to fit
and add more estimators to the ensemble, otherwise, just erase the
previous solution. See :term:`the Glossary <warm_start>`."
tpot,regression,GradientBoostingRegressor,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Values must be in the range `(0.0, 1.0)`.
Only used if ``n_iter_no_change`` is set to an integer.

.. versionadded:: 0.20"
tpot,regression,GradientBoostingRegressor,n_iter_no_change,None,NoneType,"``n_iter_no_change`` is used to decide if early stopping will be used
to terminate training when validation score is not improving. By
default it is set to None to disable early stopping. If set to a
number, it will set aside ``validation_fraction`` size of the training
data as validation and terminate training when validation score is not
improving in all of the previous ``n_iter_no_change`` numbers of
iterations.
Values must be in the range `[1, inf)`.

.. versionadded:: 0.20"
tpot,regression,GradientBoostingRegressor,tol,0.0001,float,"Tolerance for the early stopping. When the loss is not improving
by at least tol for ``n_iter_no_change`` iterations (if set to a
number), the training stops.
Values must be in the range `[0.0, inf)`.

.. versionadded:: 0.20"
tpot,regression,GradientBoostingRegressor,ccp_alpha,0.0,float,"Complexity parameter used for Minimal Cost-Complexity Pruning. The
subtree with the largest cost complexity that is smaller than
``ccp_alpha`` will be chosen. By default, no pruning is performed.
Values must be in the range `[0.0, inf)`.
See :ref:`minimal_cost_complexity_pruning` for details.

.. versionadded:: 0.22"
tpot,classification,HistGradientBoostingRegressor,loss,squared_error,str,"The loss function to use in the boosting process. Note that the
""squared error"", ""gamma"" and ""poisson"" losses actually implement
""half least squares loss"", ""half gamma deviance"" and ""half poisson
deviance"" to simplify the computation of the gradient. Furthermore,
""gamma"" and ""poisson"" losses internally use a log-link, ""gamma""
requires ``y > 0`` and ""poisson"" requires ``y >= 0``.
""quantile"" uses the pinball loss.

.. versionchanged:: 0.23
   Added option 'poisson'.

.. versionchanged:: 1.1
   Added option 'quantile'.

.. versionchanged:: 1.3
   Added option 'gamma'."
tpot,classification,HistGradientBoostingRegressor,quantile,None,NoneType,"If loss is ""quantile"", this parameter specifies which quantile to be estimated
and must be between 0 and 1."
tpot,classification,HistGradientBoostingRegressor,learning_rate,0.1,float,"The learning rate, also known as *shrinkage*. This is used as a
multiplicative factor for the leaves values. Use ``1`` for no
shrinkage."
