framework,family,class,parameter_name,value_default,value_type,description
h2o,modelselection,H2OModelSelectionEstimator,objective_epsilon,-1.0,float,"Converge if  objective value changes less than this. Default (of -1.0) indicates: If lambda_search is set to True the value of objective_epsilon is set to .0001. If the lambda_search is set to False and lambda is equal to zero, the value of objective_epsilon is set to .000001, for any other value of lambda the default value of objective_epsilon is set to .0001."
h2o,modelselection,H2OModelSelectionEstimator,beta_epsilon,0.0001,float,"Converge if  beta changes less (using L-infinity norm) than beta esilon, ONLY applies to IRLSM solver"
h2o,modelselection,H2OModelSelectionEstimator,gradient_epsilon,-1.0,float,"Converge if  objective changes less (using L-infinity norm) than this, ONLY applies to L-BFGS solver. Default (of -1.0) indicates: If lambda_search is set to False and lambda is equal to zero, the default value of gradient_epsilon is equal to .000001, otherwise the default value is .0001. If lambda_search is set to True, the conditional values above are 1E-8 and 1E-6 respectively."
h2o,modelselection,H2OModelSelectionEstimator,startval,None,float,Double array to initialize coefficients for GLM.
h2o,modelselection,H2OModelSelectionEstimator,prior,0.0,float,Prior probability for y==1. To be used only for logistic regression iff the data has been sampled and the mean of response does not reflect reality.
h2o,modelselection,H2OModelSelectionEstimator,cold_start,False,bool,"Only applicable to multiple alpha/lambda values.  If false, build the next model for next set of alpha/lambda values starting from the values provided by current model.  If true will start GLM model from scratch."
h2o,modelselection,H2OModelSelectionEstimator,lambda_min_ratio,0.0,float,"Minimum lambda used in lambda search, specified as a ratio of lambda_max (the smallest lambda that drives all coefficients to zero). Default indicates: if the number of observations is greater than the number of variables, then lambda_min_ratio is set to 0.0001; if the number of observations is less than the number of variables, then lambda_min_ratio is set to 0.01."
h2o,modelselection,H2OModelSelectionEstimator,beta_constraints,None,key<frame>,Beta constraints
h2o,modelselection,H2OModelSelectionEstimator,max_active_predictors,-1,int,"Maximum number of active predictors during computation. Use as a stopping criterion to prevent expensive model building with many predictors. Default indicates: If the IRLSM solver is used, the value of max_active_predictors is set to 5000 otherwise it is set to 100000000."
h2o,modelselection,H2OModelSelectionEstimator,obj_reg,-1.0,float,"Likelihood divider in objective value computation, default (of -1.0) will set it to 1/nobs"
h2o,modelselection,H2OModelSelectionEstimator,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,modelselection,H2OModelSelectionEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,modelselection,H2OModelSelectionEstimator,stopping_tolerance,0.001,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,modelselection,H2OModelSelectionEstimator,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,modelselection,H2OModelSelectionEstimator,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,modelselection,H2OModelSelectionEstimator,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,modelselection,H2OModelSelectionEstimator,max_confusion_matrix_size,20,int,[Deprecated] Maximum size (# classes) for confusion matrices to be printed in the Logs
h2o,modelselection,H2OModelSelectionEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,modelselection,H2OModelSelectionEstimator,nparallelism,0,int,number of models to build in parallel.  Defaults to 0.0 which is adaptive to the system capability
h2o,modelselection,H2OModelSelectionEstimator,max_predictor_number,1,int,Maximum number of predictors to be considered when building GLM models.  Defaults to 1.
h2o,modelselection,H2OModelSelectionEstimator,min_predictor_number,1,int,For mode = 'backward' only.  Minimum number of predictors to be considered when building GLM models starting with all predictors to be included.  Defaults to 1.
h2o,modelselection,H2OModelSelectionEstimator,mode,maxr,"Categorical(['allsubsets', 'maxr', 'maxrsweep', 'backward'])","Mode: Used to choose model selection algorithms to use.  Options include 'allsubsets' for all subsets, 'maxr' that uses sequential replacement and GLM to build all models, slow but works with cross-validation, validation frames for more robust results, 'maxrsweep' that uses sequential replacement and sweeping action, much faster than 'maxr', 'backward' for backward selection."
h2o,modelselection,H2OModelSelectionEstimator,build_glm_model,False,bool,"For maxrsweep mode only.  If true, will return full blown GLM models with the desired predictorsubsets.  If false, only the predictor subsets, predictor coefficients are returned.  This is forspeeding up the model selection process.  The users can choose to build the GLM models themselvesby using the predictor subsets themselves.  Defaults to false."
h2o,modelselection,H2OModelSelectionEstimator,p_values_threshold,0.0,float,"For mode='backward' only.  If specified, will stop the model building process when all coefficientsp-values drop below this threshold"
h2o,modelselection,H2OModelSelectionEstimator,influence,None,Categorical(['dfbetas']),If set to dfbetas will calculate the difference in beta when a datarow is included and excluded in the dataset.
h2o,modelselection,H2OModelSelectionEstimator,multinode_mode,False,bool,"For maxrsweep only.  If enabled, will attempt to perform sweeping action using multiple nodes in the cluster.  Defaults to false."
h2o,naivebayes,H2ONaiveBayesEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,naivebayes,H2ONaiveBayesEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,naivebayes,H2ONaiveBayesEstimator,seed,-1,long,"Seed for pseudo random number generator (only used for cross-validation and fold_assignment=""Random"" or ""AUTO"")"
h2o,naivebayes,H2ONaiveBayesEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,naivebayes,H2ONaiveBayesEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,naivebayes,H2ONaiveBayesEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,naivebayes,H2ONaiveBayesEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,naivebayes,H2ONaiveBayesEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,naivebayes,H2ONaiveBayesEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,naivebayes,H2ONaiveBayesEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,naivebayes,H2ONaiveBayesEstimator,response_column,None,vecspecifier,Response variable column.
h2o,naivebayes,H2ONaiveBayesEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,naivebayes,H2ONaiveBayesEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,naivebayes,H2ONaiveBayesEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,naivebayes,H2ONaiveBayesEstimator,balance_classes,False,bool,Balance training data class counts via over/under-sampling (for imbalanced data).
h2o,naivebayes,H2ONaiveBayesEstimator,class_sampling_factors,None,float,"Desired over/under-sampling ratios per class (in lexicographic order). If not specified, sampling factors will be automatically computed to obtain class balance during training. Requires balance_classes."
h2o,naivebayes,H2ONaiveBayesEstimator,max_after_balance_size,5.0,float,Maximum relative size of the training data after balancing class counts (can be less than 1.0). Requires balance_classes.
h2o,naivebayes,H2ONaiveBayesEstimator,max_confusion_matrix_size,20,int,[Deprecated] Maximum size (# classes) for confusion matrices to be printed in the Logs
h2o,naivebayes,H2ONaiveBayesEstimator,laplace,0.0,float,Laplace smoothing parameter
h2o,naivebayes,H2ONaiveBayesEstimator,min_sdev,0.001,float,Min. standard deviation to use for observations with not enough data
h2o,naivebayes,H2ONaiveBayesEstimator,eps_sdev,0.0,float,Cutoff below which standard deviation is replaced with min_sdev
h2o,naivebayes,H2ONaiveBayesEstimator,min_prob,0.001,float,Min. probability to use for observations with not enough data
h2o,naivebayes,H2ONaiveBayesEstimator,eps_prob,0.0,float,Cutoff below which probability is replaced with min_prob
h2o,naivebayes,H2ONaiveBayesEstimator,compute_metrics,True,bool,Compute metrics on training data
h2o,naivebayes,H2ONaiveBayesEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,naivebayes,H2ONaiveBayesEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,naivebayes,H2ONaiveBayesEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,naivebayes,H2ONaiveBayesEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,principalcomponentanalysis,H2OPrincipalComponentAnalysisEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
